cgpa,backlogs,college_tier,country,university_ranking_band,internship_count,aptitude_score,communication_score,specialization,industry,internship_quality_score,placement_status,salary,college_tier_score,univ_ranking_score
7.179373123,2,Tier 3,USA,300+,1,88.92735627,56.34949539,Core CS,Other,5.547759929,Placed,91814.43939,1,1
7.571687833,1,Tier 1,Germany,100-300,4,53.84950216,45.47161617,Cloud,Consulting,5.535648953,Placed,104639.8278,3,2
7.927259252,1,Tier 3,UK,300+,0,66.1181075,72.54741222,AI/ML,Tech,5.993712993,Placed,103569.3879,1,1
7.340391947,0,Tier 3,Canada,100-300,3,74.54850938,88.98079633,Data Science,Other,6.363376395,Placed,80089.91518,1,2
7.957797539,0,Tier 1,India,300+,1,87.14100243,71.74171231,Cloud,Finance,3.584086216,Placed,61297.4723,3,1
6.769161043,0,Tier 2,Germany,300+,2,76.61083392,61.36058323,Data Science,Finance,4.025263893,Placed,96991.78546,2,1
8.387949261,0,Tier 1,India,100-300,1,77.03242218,76.29934549,Core CS,Manufacturing,4.540612716,Placed,59676.80389,3,2
6.555562576,1,Tier 2,Canada,Top 100,1,56.43349714,74.88112994,Core CS,Healthcare,4.459878211,Placed,92686.18874,2,3
6.038280379,1,Tier 3,USA,300+,3,81.5500152,76.93653941,AI/ML,Tech,2.045544709,Placed,106363.3449,1,1
7.253962609,0,Tier 3,India,100-300,1,56.26174189,72.02196408,AI/ML,Other,5.790713665,Placed,41588.99851,1,2
6.925290513,1,Tier 2,USA,300+,1,57.61411142,57.80203164,Cybersecurity,Consulting,5.820514018,Placed,101712.881,2,1
6.57653431,0,Tier 3,UK,300+,2,73.63438847,66.68254195,Data Science,Healthcare,5.667037969,Placed,83982.49172,1,1
7.257274569,0,Tier 2,UK,300+,2,71.09348207,74.65122639,Core CS,Finance,5.043743073,Placed,80133.28206,2,1
8.403946457,2,Tier 2,UK,Top 100,5,63.5424048,54.74233178,Cloud,Other,5.894947083,Placed,107899.2564,2,3
7.180211294,0,Tier 1,Canada,100-300,2,72.4513122,52.38142563,Cloud,Manufacturing,7.17261857,Placed,107382.4738,3,2
5.984535603,2,Tier 2,Germany,300+,1,61.26178786,69.70769765,Cloud,Tech,4.798520388,Placed,86073.03697,2,1
8.362011727,1,Tier 2,UK,300+,2,69.4170166,80.21606627,Data Science,Tech,6.702247184,Placed,120000.0,2,1
8.305485519,0,Tier 2,Canada,100-300,3,93.28116637,100.0,Core CS,Tech,5.488133487,Placed,96428.29768,2,2
6.413573604,0,Tier 1,UK,300+,4,59.32197096,32.98802404,Core CS,Healthcare,6.797869334,Placed,101232.9883,3,1
8.454449538,0,Tier 2,Germany,Top 100,3,61.6489548,53.46380945,Core CS,Finance,5.710738661,Placed,101575.6996,2,3
7.620124395,1,Tier 1,Germany,Top 100,1,42.13575165,64.93694417,Cloud,Tech,4.421348073,Placed,119659.0329,3,3
7.442432069,0,Tier 1,USA,100-300,3,72.07576191,99.71898153,Core CS,Other,6.529597618,Placed,120000.0,3,2
7.960425327,1,Tier 1,UK,Top 100,1,74.47720985,61.48042412,Cloud,Finance,4.577339698,Placed,120000.0,3,3
6.851323398,1,Tier 1,USA,300+,1,87.61287063,68.52817081,Data Science,Manufacturing,3.98436541,Placed,120000.0,3,1
6.954729209,1,Tier 2,USA,Top 100,3,58.00230729,85.30032659,AI/ML,Other,4.443966042,Placed,120000.0,2,3
7.975176632,0,Tier 1,USA,300+,1,96.48947648,67.79847121,Cybersecurity,Manufacturing,1.314559316,Placed,120000.0,3,1
5.439118509,1,Tier 1,India,100-300,1,53.35473725,44.24121739,Data Science,Healthcare,6.414025779,Placed,64256.65564,3,2
7.114870349,1,Tier 2,Germany,300+,1,95.8034618,64.0079057,Core CS,Finance,2.860982399,Placed,85078.25976,2,1
5.54561662,2,Tier 2,USA,300+,3,70.94595908,64.50844891,Cloud,Other,6.27527761,Placed,96266.74533,2,1
7.607769836,0,Tier 1,Germany,100-300,0,50.43434825,83.1752227,Core CS,Finance,6.94179496,Placed,110305.9881,3,2
6.924433028,1,Tier 1,India,300+,2,58.85892071,77.60146991,Data Science,Tech,5.86551081,Placed,74002.18805,3,1
6.308893632,0,Tier 2,India,300+,1,89.60128319,77.73060728,Data Science,Consulting,4.669424483,Placed,49204.96694,2,1
8.023571945,0,Tier 2,UK,300+,2,57.7729141,68.49789602,Core CS,Manufacturing,7.749048103,Placed,92008.2237,2,1
7.833379731,1,Tier 1,India,Top 100,2,62.64838957,52.39231585,AI/ML,Consulting,8.674179645,Placed,64812.49807,3,3
6.434485946,1,Tier 1,USA,300+,1,59.91833848,67.29408507,Cloud,Healthcare,8.121089288,Placed,120000.0,3,1
7.684444527,0,Tier 3,Germany,300+,0,73.55228024,79.56641259,Core CS,Other,5.607848942,Placed,74025.93062,1,1
8.319584715,0,Tier 1,Germany,300+,1,57.291814,52.20933454,Cybersecurity,Consulting,4.328440538,Placed,101569.8369,3,1
7.289133854,0,Tier 2,USA,100-300,0,51.22288294,82.31321392,Cloud,Tech,1.876917246,Placed,116867.3502,2,2
7.457912249,3,Tier 2,USA,Top 100,3,51.67534975,45.25658329,Data Science,Healthcare,2.968007963,Placed,120000.0,2,3
7.36048273,2,Tier 2,USA,300+,3,67.28129551,83.69782472,Core CS,Other,1.152198302,Placed,112120.3707,2,1
5.504146928,2,Tier 2,Canada,100-300,5,75.05824088,54.31181203,AI/ML,Tech,5.514515384,Placed,109795.6475,2,2
6.070572925,0,Tier 3,Germany,100-300,2,70.92324081,84.80625523,AI/ML,Consulting,5.818230183,Placed,76039.89622,1,2
6.773488883,0,Tier 1,UK,100-300,2,78.72348777,54.78343985,AI/ML,Finance,6.297654892,Placed,120000.0,3,2
6.759312202,1,Tier 2,UK,100-300,2,55.57665967,75.15896299,Core CS,Manufacturing,3.3279351,Placed,93161.25534,2,2
6.032418452,0,Tier 1,UK,Top 100,0,70.10098733,66.1098504,Core CS,Consulting,5.419400213,Placed,96373.32995,3,3
7.311182983,1,Tier 2,Canada,100-300,1,56.25322959,65.79368152,Cloud,Manufacturing,5.057594884,Placed,96149.20126,2,2
6.844584694,0,Tier 1,India,Top 100,2,85.39754168,68.19968906,Data Science,Consulting,4.350208714,Placed,68805.85295,3,3
7.838965701,0,Tier 3,USA,Top 100,1,81.47205208,59.24574753,Core CS,Healthcare,2.611144209,Placed,97977.71071,1,3
8.32432569,0,Tier 2,Germany,300+,4,75.55858435,94.67106213,Core CS,Tech,4.121889129,Placed,98981.36974,2,1
6.510266466,0,Tier 3,Canada,300+,1,72.66735349,81.8533672,AI/ML,Consulting,6.107651525,Placed,79287.86307,1,1
7.392966132,2,Tier 3,Germany,100-300,3,86.09310557,68.17660283,Cloud,Healthcare,4.064816693,Placed,81555.51714,1,2
6.888482239,0,Tier 3,Canada,100-300,1,70.59655107,76.35945772,Cloud,Tech,6.680257793,Placed,70171.20187,1,2
7.591722521,1,Tier 3,Canada,Top 100,0,73.21500302,73.32470727,Data Science,Consulting,5.433616598,Placed,87325.85291,1,3
7.058144419,2,Tier 2,Canada,100-300,2,58.56433331,84.27135367,Cloud,Healthcare,3.700528069,Placed,89086.48146,2,2
6.928612677,0,Tier 2,USA,300+,4,100.0,59.23387518,Cybersecurity,Manufacturing,6.226987176,Placed,110256.6291,2,1
6.969943484,2,Tier 1,Canada,Top 100,1,34.21723845,66.99931127,Cloud,Manufacturing,4.483846478,Placed,110420.3134,3,3
8.195950582,3,Tier 1,UK,Top 100,1,66.71799435,77.60676034,Cloud,Other,3.094748761,Placed,118103.9471,3,3
7.033060506,0,Tier 2,India,300+,2,63.75708215,65.28871676,Core CS,Consulting,4.179888614,Placed,40736.25626,2,1
7.354401704,1,Tier 3,USA,300+,3,51.98118357,100.0,AI/ML,Tech,5.679881776,Placed,111606.3278,1,1
7.761239816,1,Tier 1,Germany,Top 100,3,70.85567695,83.89957731,AI/ML,Other,4.247172051,Placed,120000.0,3,3
7.378777519,0,Tier 2,Canada,100-300,4,83.08090222,66.89109218,Data Science,Consulting,3.76074803,Placed,114611.8207,2,2
7.67741662,0,Tier 3,UK,Top 100,1,61.51707415,95.59748506,Cybersecurity,Healthcare,3.621426632,Placed,82869.39582,1,3
6.92072456,1,Tier 2,India,Top 100,0,48.0171413,81.67906162,Core CS,Consulting,7.105227738,Placed,44293.39167,2,3
6.517743475,2,Tier 1,UK,100-300,2,63.6336146,60.86535531,AI/ML,Finance,7.393027028,Placed,120000.0,3,2
7.345810361,2,Tier 1,USA,300+,1,49.60641506,62.55959304,Data Science,Manufacturing,4.799866741,Placed,120000.0,3,1
7.37603535,1,Tier 1,India,Top 100,0,68.99314392,55.74619604,AI/ML,Consulting,4.926515595,Placed,67131.41751,3,3
6.433899284,2,Tier 1,India,100-300,0,76.96547676,77.29897492,Core CS,Tech,5.969333178,Placed,54928.26868,3,2
6.430260909,0,Tier 2,Canada,Top 100,1,64.14191635,67.75973287,Core CS,Finance,2.936095175,Placed,89864.99246,2,3
6.282686218,0,Tier 1,USA,Top 100,3,79.67050225,69.9460017,Core CS,Manufacturing,3.752472498,Placed,120000.0,3,3
7.673586956,1,Tier 1,Germany,Top 100,0,64.11704712,48.03827964,Cybersecurity,Healthcare,7.25131436,Placed,112899.7367,3,3
6.70463424,0,Tier 2,USA,Top 100,2,90.39164723,84.12763187,Core CS,Tech,4.16812658,Placed,120000.0,2,3
6.700142355,2,Tier 2,Canada,100-300,4,73.20491603,93.39148347,AI/ML,Manufacturing,3.860978143,Placed,96043.46941,2,2
5.694979348,3,Tier 3,Canada,100-300,4,74.51243659,58.56802066,AI/ML,Finance,7.158029816,Placed,86947.52119,1,2
8.062912663,0,Tier 2,UK,300+,3,81.81039497,68.21786028,Core CS,Consulting,2.751180826,Placed,97759.41202,2,1
6.514797289,1,Tier 3,Canada,300+,2,47.24691737,80.4697164,Core CS,Finance,7.604254044,Placed,59754.38703,1,1
7.364723356,0,Tier 2,USA,300+,1,90.04200719,63.85612766,Data Science,Tech,4.55962355,Placed,120000.0,2,1
6.076509865,1,Tier 2,USA,300+,1,84.83772134,96.78553222,AI/ML,Consulting,5.921076293,Placed,119685.6814,2,1
5.598536955,1,Tier 3,Germany,300+,4,69.1562755,69.83081599,Core CS,Manufacturing,4.162939727,Placed,62483.47347,1,1
7.126442792,0,Tier 3,Germany,100-300,1,81.99651671,40.51519757,Data Science,Manufacturing,5.649065752,Placed,83206.89277,1,2
6.922701064,2,Tier 3,UK,100-300,2,68.29116991,68.92579495,Core CS,Tech,4.589749469,Placed,92306.09827,1,2
6.667226458,1,Tier 3,Canada,100-300,5,68.8248247,66.84929312,Cloud,Finance,3.767108851,Placed,61822.81129,1,2
7.486596953,1,Tier 2,USA,300+,2,43.74324372,52.29154237,Core CS,Other,4.430130274,Placed,110671.3458,2,1
6.198226385,1,Tier 2,Canada,100-300,1,72.29433463,49.10723112,Cloud,Other,3.725120736,Placed,79854.51058,2,2
5.826571848,2,Tier 1,USA,300+,4,92.42776165,65.42766523,Cloud,Consulting,6.580617027,Placed,120000.0,3,1
6.598878282,0,Tier 1,Germany,100-300,1,47.2439347,81.1205911,Core CS,Other,4.254606571,Placed,96263.12686,3,2
7.780249967,2,Tier 3,USA,100-300,1,79.36815233,64.90912987,AI/ML,Healthcare,5.179425362,Placed,108068.6069,1,2
7.412502471,0,Tier 1,India,Top 100,0,75.35266949,42.01683072,Core CS,Healthcare,4.315533841,Placed,50093.85173,3,3
7.78273769,2,Tier 1,USA,300+,1,48.99202646,59.46941134,AI/ML,Finance,2.927172988,Placed,120000.0,3,1
7.417714037,3,Tier 2,UK,300+,2,69.83533303,58.04194416,Cloud,Tech,4.251008071,Placed,95082.13461,2,1
6.117064137,1,Tier 1,USA,100-300,2,82.35946287,88.51262943,Core CS,Manufacturing,4.730478278,Placed,119204.8765,3,2
6.375840697,1,Tier 1,UK,300+,1,67.89655322,72.84549095,Cloud,Other,7.524630879,Placed,108327.9494,3,1
8.064459923,1,Tier 1,Germany,100-300,2,60.44213143,84.36620645,AI/ML,Healthcare,4.383348765,Placed,120000.0,3,2
7.714958152,1,Tier 3,Canada,Top 100,0,67.76944837,76.19364609,AI/ML,Manufacturing,6.547639434,Placed,88814.58205,1,3
8.825321469,0,Tier 2,UK,300+,1,88.12022552,54.48351185,AI/ML,Healthcare,4.735075884,Placed,106999.0694,2,1
5.771967802,2,Tier 2,Germany,100-300,2,51.28888085,80.00266455,Core CS,Manufacturing,5.64560914,Placed,77754.19981,2,2
7.570169623,3,Tier 1,USA,100-300,4,64.42767052,36.23779915,Core CS,Finance,5.082831414,Placed,120000.0,3,2
6.702144758,1,Tier 3,UK,300+,0,78.25266499,64.44044883,Data Science,Consulting,4.488618792,Placed,80327.65419,1,1
7.148140429,0,Tier 1,Germany,100-300,1,70.85887779,92.51595703,Cybersecurity,Tech,3.484514067,Placed,107382.0049,3,2
8.023092651,0,Tier 2,USA,Top 100,3,72.59386824,58.40382015,Data Science,Healthcare,4.983249021,Placed,120000.0,2,3
7.720318871,2,Tier 3,Germany,100-300,3,54.84003961,80.11567174,Cybersecurity,Manufacturing,5.211147322,Placed,71051.6448,1,2
7.360980255,1,Tier 2,UK,300+,1,65.65390858,52.39336181,Data Science,Manufacturing,2.749800199,Placed,115056.343,2,1
7.946794934,2,Tier 1,Germany,300+,5,76.97792877,60.79872019,AI/ML,Healthcare,2.512706171,Placed,112483.5533,3,1
6.057567306,1,Tier 1,USA,100-300,4,66.24872811,85.13374624,Cloud,Consulting,2.46567669,Placed,120000.0,3,2
8.333779289,1,Tier 2,UK,100-300,1,54.52771645,69.82614712,Core CS,Healthcare,5.834368109,Placed,105862.7791,2,2
8.218590897,0,Tier 1,Germany,300+,2,79.31337557,45.23643345,Cybersecurity,Healthcare,6.525604748,Placed,92814.39584,3,1
7.588497598,1,Tier 2,USA,300+,1,69.29417557,90.22300763,Cloud,Healthcare,5.44857803,Placed,104250.9518,2,1
8.425439127,0,Tier 2,USA,300+,1,58.77750869,46.86612585,AI/ML,Other,2.701168489,Placed,120000.0,2,1
6.580441491,0,Tier 2,UK,100-300,0,70.57830714,84.54071008,Cloud,Other,4.553193937,Placed,90888.62431,2,2
6.411757231,0,Tier 2,UK,Top 100,0,64.06891275,61.18428633,Cloud,Healthcare,4.801386539,Placed,85154.97638,2,3
7.577183459,0,Tier 2,Germany,300+,0,100.0,76.67993263,AI/ML,Consulting,4.288924648,Placed,96786.23354,2,1
7.605996119,1,Tier 1,Canada,100-300,1,53.24854539,54.09722685,Data Science,Manufacturing,5.619328988,Placed,120000.0,3,2
8.096428915,0,Tier 3,India,100-300,1,87.93155359,68.53020288,Data Science,Other,8.347275491,Placed,38821.53631,1,2
7.55616232,0,Tier 3,Canada,Top 100,1,71.45087866,91.8918827,Cybersecurity,Healthcare,6.700075291,Placed,77469.00159,1,3
7.227000819,1,Tier 3,Canada,100-300,2,85.64378541,73.87227522,Cybersecurity,Manufacturing,4.515559144,Placed,68877.50754,1,2
6.209701327,1,Tier 1,Germany,300+,2,100.0,79.03850882,Core CS,Healthcare,4.503066927,Placed,91672.60187,3,1
7.999695124,3,Tier 2,Canada,300+,1,63.36125501,44.29413796,Data Science,Tech,4.436527812,Placed,111141.0239,2,1
7.623479203,2,Tier 3,India,300+,3,55.80797251,82.23688404,Data Science,Healthcare,7.092595098,Placed,41819.91133,1,1
5.379353702,1,Tier 1,USA,Top 100,0,96.50002055,72.46868525,Cloud,Finance,6.77790322,Placed,120000.0,3,3
8.52913527,0,Tier 3,UK,100-300,2,48.73921839,70.96812171,Cybersecurity,Manufacturing,6.223159561,Placed,90809.14333,1,2
7.151583857,0,Tier 2,UK,100-300,0,74.82166375,54.20136736,Data Science,Manufacturing,5.949381012,Placed,117775.3697,2,2
7.14776838,2,Tier 2,Canada,100-300,0,84.11959039,71.85037687,Data Science,Tech,4.777640197,Placed,120000.0,2,2
7.75033243,0,Tier 3,USA,300+,1,49.10252434,100.0,Cloud,Consulting,3.547719776,Placed,77882.17569,1,1
9.294722445,0,Tier 3,UK,100-300,1,69.70734114,48.41611284,Core CS,Manufacturing,6.976548827,Placed,88999.70837,1,2
5.665120593,2,Tier 2,UK,Top 100,1,36.94079203,78.81212415,Core CS,Consulting,6.120588104,Placed,87093.81966,2,3
7.846982824,2,Tier 2,India,300+,1,75.56988498,51.49943471,AI/ML,Consulting,2.231376976,Placed,48861.84676,2,1
6.86175861,0,Tier 2,Canada,300+,1,73.77792527,64.36329102,Data Science,Finance,4.12702037,Placed,110301.7601,2,1
7.617536124,0,Tier 2,Germany,100-300,2,67.12219554,73.49628825,Cybersecurity,Finance,5.881114051,Placed,91527.00448,2,2
7.353045721,0,Tier 1,Germany,Top 100,0,97.16525806,79.68103088,Core CS,Healthcare,5.391429827,Placed,110823.3811,3,3
6.413475042,0,Tier 3,Canada,Top 100,1,86.30082226,59.72815988,Core CS,Manufacturing,3.671415081,Placed,77788.24726,1,3
7.183197114,0,Tier 1,India,Top 100,1,49.62017137,48.22916943,Data Science,Healthcare,7.323878434,Placed,69338.67666,3,3
7.482598,3,Tier 1,USA,300+,1,83.46657375,80.23368457,Cloud,Other,8.434226593,Placed,120000.0,3,1
7.238526773,0,Tier 3,India,100-300,1,63.08297264,66.51639692,Cybersecurity,Consulting,4.544960497,Placed,36732.1547,1,2
7.510928135,1,Tier 1,India,100-300,2,65.36213068,47.34864424,Cybersecurity,Tech,2.804136968,Placed,62373.74374,3,2
7.84649466,0,Tier 2,Canada,100-300,2,69.51339737,87.22389388,Data Science,Healthcare,5.467286041,Placed,114237.5864,2,2
7.294095872,1,Tier 3,UK,Top 100,0,47.41250877,78.55229097,Cloud,Consulting,8.108001791,Placed,85126.81611,1,3
7.118471536,0,Tier 2,Germany,Top 100,2,64.63769296,62.5596168,Data Science,Healthcare,5.319299141,Placed,100725.3792,2,3
6.430223389,1,Tier 2,Germany,100-300,0,87.01851503,93.03966824,Data Science,Healthcare,5.554195308,Placed,93763.18075,2,2
7.949387696,1,Tier 1,India,100-300,2,60.37686018,82.64267167,Cloud,Tech,3.319270799,Placed,72373.65231,3,2
8.149068325,1,Tier 1,USA,Top 100,1,71.11789838,81.94928138,Core CS,Healthcare,3.913168319,Placed,120000.0,3,3
6.2763085,2,Tier 2,Germany,300+,3,58.31566625,45.02857262,Cloud,Consulting,6.264119158,Placed,69404.07352,2,1
7.532333459,0,Tier 1,India,100-300,0,72.04947207,60.68937598,Core CS,Tech,1.484352447,Placed,57651.31999,3,2
8.552973949,0,Tier 2,Canada,300+,0,77.3874424,63.49707317,Core CS,Tech,4.16510845,Placed,113845.5184,2,1
6.697593681,1,Tier 2,USA,300+,3,50.91183243,69.76188386,Cloud,Tech,6.923185287,Placed,107166.3953,2,1
7.185156738,0,Tier 2,USA,100-300,2,76.00585628,62.55180586,Data Science,Finance,3.830332662,Placed,120000.0,2,2
7.51719163,1,Tier 1,Germany,Top 100,0,47.54669324,52.11996094,Core CS,Other,1.0,Placed,108748.4055,3,3
6.301631128,1,Tier 1,UK,Top 100,0,75.57622583,62.75260721,AI/ML,Consulting,4.812307607,Placed,120000.0,3,3
7.57690829,1,Tier 3,UK,100-300,0,85.27766594,84.14657275,Cybersecurity,Finance,6.047731473,Placed,87919.22089,1,2
6.26698072,0,Tier 2,UK,300+,1,54.73293792,81.94022449,Cybersecurity,Other,5.461991538,Placed,92193.44746,2,1
8.084354241,1,Tier 3,Germany,300+,3,63.28749604,73.96144756,AI/ML,Other,5.348898136,Placed,80242.14542,1,1
7.936158967,0,Tier 2,USA,Top 100,2,76.09849179,58.8040702,Cloud,Finance,6.030528952,Placed,120000.0,2,3
7.107437198,1,Tier 3,India,Top 100,2,65.21628938,75.85695139,Cloud,Tech,4.332331266,Placed,44568.56828,1,3
6.310637544,1,Tier 2,USA,300+,4,85.04299413,75.62361804,Cybersecurity,Consulting,4.308972711,Placed,96520.60652,2,1
7.701164516,2,Tier 2,Canada,100-300,1,57.08105428,55.13737133,Cloud,Consulting,6.353393893,Placed,94967.13768,2,2
8.202735863,1,Tier 2,India,300+,0,100.0,60.41349115,AI/ML,Consulting,5.32703805,Placed,55917.99605,2,1
6.735903925,1,Tier 2,UK,300+,2,62.92900959,98.51389629,Core CS,Manufacturing,4.811391424,Placed,90026.52039,2,1
6.497812875,3,Tier 1,UK,100-300,2,70.44783551,78.91409197,AI/ML,Tech,5.025809779,Placed,120000.0,3,2
6.769568901,1,Tier 2,UK,100-300,2,46.55056112,60.05960771,Cybersecurity,Finance,3.86636999,Placed,102010.3079,2,2
8.134825076,0,Tier 3,USA,300+,2,55.55176435,58.5323569,Cloud,Other,2.725704721,Placed,86142.12585,1,1
8.021572309,0,Tier 3,Germany,100-300,1,46.37062686,86.60349991,Cybersecurity,Healthcare,6.906225227,Placed,69381.10185,1,2
7.270418785,3,Tier 2,Germany,300+,1,60.23055218,60.6207854,Data Science,Tech,5.103403316,Placed,115866.7513,2,1
6.139750086,1,Tier 1,India,100-300,2,60.16639543,62.88556922,Core CS,Healthcare,7.949636913,Placed,49773.14984,3,2
8.341114422,0,Tier 1,India,Top 100,1,64.52513475,74.98106549,Cybersecurity,Other,5.324897156,Placed,61606.43786,3,3
6.243594496,1,Tier 1,India,300+,2,82.51333154,59.44992475,Cloud,Healthcare,5.111637664,Placed,49784.54266,3,1
7.909851634,1,Tier 3,USA,300+,4,70.39470433,82.05964916,Cybersecurity,Consulting,6.526788204,Placed,84484.80313,1,1
7.270842301,1,Tier 1,India,100-300,1,66.90136354,74.68940505,Data Science,Finance,4.003406841,Placed,60351.28913,3,2
6.249659539,1,Tier 1,USA,100-300,1,47.66500047,76.88576369,Core CS,Tech,6.352734761,Placed,120000.0,3,2
7.17329998,0,Tier 2,Germany,100-300,2,46.18340917,55.12743804,AI/ML,Consulting,6.651681425,Placed,96670.57305,2,2
6.179397853,0,Tier 1,USA,Top 100,0,73.70563532,89.56900576,AI/ML,Healthcare,5.261738324,Placed,120000.0,3,3
7.880657119,0,Tier 2,India,300+,1,88.53902192,69.09682625,Data Science,Healthcare,7.499799436,Placed,56447.82425,2,1
7.849096772,0,Tier 1,USA,300+,1,72.5372034,41.04480904,Core CS,Other,6.850651637,Placed,120000.0,3,1
7.425604959,1,Tier 2,Germany,300+,2,71.49681868,77.20814429,Cybersecurity,Healthcare,3.505125537,Placed,85885.02861,2,1
7.289328849,1,Tier 3,India,100-300,0,100.0,51.17378582,Cybersecurity,Healthcare,5.1348907,Placed,36406.96492,1,2
8.4089505,0,Tier 2,India,300+,1,80.48986572,70.19005965,Cybersecurity,Manufacturing,6.671724807,Placed,53692.84205,2,1
8.66883764,1,Tier 3,Germany,Top 100,1,52.99735354,59.59370165,Core CS,Manufacturing,7.360660772,Placed,82128.76362,1,3
6.188192405,0,Tier 2,USA,Top 100,0,60.41246728,100.0,Data Science,Tech,6.307680388,Placed,120000.0,2,3
6.710829787,1,Tier 1,UK,300+,3,69.72459055,51.98723606,Cloud,Healthcare,2.628225516,Placed,101095.4216,3,1
7.33315683,0,Tier 1,Germany,300+,0,50.75018426,61.4591507,AI/ML,Manufacturing,3.713714436,Placed,109907.3761,3,1
6.956876121,2,Tier 3,Canada,300+,2,69.31066569,50.81000572,Data Science,Manufacturing,5.605156507,Placed,84741.94481,1,1
7.897486285,2,Tier 2,Canada,100-300,1,100.0,83.04334171,Cloud,Finance,4.92486544,Placed,97854.46088,2,2
8.856032578,0,Tier 1,Canada,300+,1,67.11167612,76.08373872,AI/ML,Tech,5.616827311,Placed,120000.0,3,1
7.156905167,2,Tier 1,Germany,Top 100,1,62.90928458,73.36648046,AI/ML,Other,4.687187612,Placed,120000.0,3,3
6.276745368,4,Tier 3,India,Top 100,1,97.90420344,76.51150222,Data Science,Healthcare,4.282453446,Placed,38382.47872,1,3
5.76083158,1,Tier 3,India,100-300,0,47.37862736,61.90021672,Cloud,Finance,5.515081151,Placed,38862.13921,1,2
7.206380785,1,Tier 2,Canada,Top 100,1,100.0,49.90843969,Cybersecurity,Healthcare,6.254507768,Placed,94053.76389,2,3
7.380134197,0,Tier 3,India,100-300,2,86.85869584,57.51482883,AI/ML,Other,7.068629044,Placed,50593.78214,1,2
6.998076927,2,Tier 2,India,100-300,4,64.43818483,82.12855921,Core CS,Healthcare,4.127587428,Placed,35823.63548,2,2
6.528582679,1,Tier 3,USA,Top 100,0,49.1192283,62.00025606,Data Science,Manufacturing,4.977041014,Placed,100333.4619,1,3
7.731017297,1,Tier 3,Canada,100-300,4,98.98729736,94.40854135,Data Science,Tech,6.05943098,Placed,98575.32755,1,2
